text,label
Je cukrovka prekazkou pro vstup do armady,diabetes
Mohu se stat vojakem pokud mam cukrovku,diabetes
Plati nejake omezeni pro prijimani lidi s cukrovkou do armada,diabetes
Na prvni pokus jsem u fyzickych testu neuspel mohu si je zopakovat,repeating_physical_tests
Mohu si dat fyzicke testy jeste jednou,repeating_physical_tests
fyzicke testy se mi nepovedly  mohu je zopakovat,repeating_physical_tests
Kolik pokusu mam na fyzicke testy,repeating_physical_tests
Kolikrat si muzu dat zkousku z fyzickych testu,repeating_physical_tests
opakovani fyzickych testu,repeating_physical_tests
Mohu si dat fyzicke testy vicekrat,repeating_physical_tests
Muzu to zkusit znova kdyz jsem neudelal fyzicke testy napoprve,repeating_physical_tests
Je mozne absolvovat fyzicke testy znovu pokud nebyly poprve splneny,repeating_physical_tests
Da se fyzicke testy opakovat kdyz jsem je nezvladl na prvni pokus,repeating_physical_tests
Muzu znovu absolvovat fyzicke testy kdyz jsem neuspel poprve,repeating_physical_tests
Je mozne opakovat fyzicke testy pokud jsem je nezvladl na prvni pokus,repeating_physical_tests
Lze fyzicke testy opakovat pokud jsem je nezvladl na prvni pokus,repeating_physical_tests
Je povoleno absolvovat fyzicke testy znovu kdyz jsem je nezvladl na prvni pokus,repeating_physical_tests
Muzu opakovat fyzicke testy kdyz jsem je neudelal na prvni pokus,repeating_physical_tests
Jak daleko od domova vojak slouzi,work_location
musim slouzit i v zahranici:,work_location
Kde vsude budu slouzit,work_location
kde budu slouzit,work_location
Budu slouzit v cechach nebo v zahranici,work_location
V jakych zemich vojaci slouzi,work_location
Jak daleko od ceske republiky budu slouzit,work_location
Budu bojovat v zahranici,work_location
Kam bych sel,work_location
Ktere misto mi pridelite,work_location
Kde konkretne bych mel byt umisten,work_location
Kam bych se mel dostavit,work_location
Kam bych mohl slouzit,work_location
Kde se odehrava vycvik,location_of_physical_tests
kde bych slouzil,work_location
kde presne budu pracovat,work_location
kam byste me pridelili,work_location
snajpri,snipers
Chtel bych se stat odstrelovacem  jak se s necim takovym v armada zacina,snipers
muzu byt sniper,snipers
Jak se mohu stat sniperem,snipers
Co je potreba pro to  abych se stal snajprem,snipers
Z koho se na konci vycviku stane odstrelovac,snipers
Mohu byt sniper,snipers
Chci byt snajpr,snipers
Kdo se muze stat snajpri,snipers
Muzu byt ostrelovac,snipers
Jde byt snajpr,snipers
Muzu se stat clenem snajperskeho tymu,snipers
silham,strabism
Je mozne slouzit v armada i se silhanim,strabism
Mam strabismus mohu byt vojakem,strabism
Berete i vojaky kteri silhaji,strabism
presto ze silham,strabism
silham problem,strabism
Mohu byt vojakem i kdyz silham,strabism
Muzu se stat vojakem kdyz mam silham,strabism
Dostanu se do armada kdyz silham,strabism
Je silhani prekazkou pro vstup do armada,strabism
Muze mit vojak silham,strabism
Nedodelal jsem stredni skolu,only_elementary_school_finished
mam jen zakladku,only_elementary_school_finished
odchodil jsem jen zakladni skolu,only_elementary_school_finished
Vadi ze mam jen zakladni vzdelani,only_elementary_school_finished
Bere lidi se zakladnim vzdelanim,only_elementary_school_finished
dodelal jsem jeno zakladku,only_elementary_school_finished
Mohu se stat vojakem i bez stredni,only_elementary_school_finished
Berete i lidi co nedokoncili stredni,only_elementary_school_finished
nedokoncena stredni skola doplnit si ho az behem sluzby v armada,only_elementary_school_finished
Nepovedlo se mi dodelat stredni mohu i tak byt vojak,only_elementary_school_finished
Berete i vojaky bez vzdelani,only_elementary_school_finished
Muzu se prihlasit do armada kdyz jsem nedokoncil zakladni skolu,only_elementary_school_finished
Je mozne vstoupit do armada kdyz nemam vzdelani vyssi nez zakladni skolu,only_elementary_school_finished
Dostanu se do armada kdyz nemam ukoncenou stredni skolu,only_elementary_school_finished
muzu se zakladkou do armada,only_elementary_school_finished
Mohu slouzit v armada kdyz mam dvoji obcanstvi,dual_citizenship
stat se vojakem i kdyz mam dvouobcanstvi,dual_citizenship
dvoji obcanstvi,dual_citizenship
muzu slouzit v armade i kdyz mam dvoji obcanstvi,dual_citizenship
dvoji obcanstvi problem pro sluzbu,dual_citizenship
Nejsem jenom cech mohu i tak slouzit ceske republice,dual_citizenship
Nejsem jenom ceska mohu i tak slouzit,dual_citizenship
Muzu byt vojak a mit dve obcanstvi,dual_citizenship
Je mozne byt vojakem s dvema obcanstvi,dual_citizenship
Lze slouzit v armada s dvou obcanstvim,dual_citizenship
Je mozne mit dvoji obcanstvi a byt vojakem zaroven,dual_citizenship
Muze mit vojak dvoji obcanstvi,dual_citizenship
Je povoleno slouzit v armada s obcanstvim v jine zemi,dual_citizenship
Je mozne byt vojakem CR a zaroven obcanem jine zeme,dual_citizenship
Lze slouzit v armada pokud mam vice nez jedno obcanstvi,dual_citizenship
Jak dlouho plati vysledek lekarske prohlidky z vojenske nemocnice,length_of_legitimacy_of_health_check
doba platnosti lekarske prohlidky,length_of_legitimacy_of_health_check
Kdy konci platnost zdravotni prohlidky,length_of_legitimacy_of_health_check
Jak brzo po lekarske prohlidce mi tyto udaje propadaji,length_of_legitimacy_of_health_check
jaka je maximalni doba platnosti prohlidky od doktora,length_of_legitimacy_of_health_check
Kdy vyprsi platnost vysledku lekarske prohlidky z vojenske nemocnice,length_of_legitimacy_of_health_check
Jak dlouho plati ta lekarske prohlidky co jsem delal pro armada,length_of_legitimacy_of_health_check
Jaky je platnost lekarske prohlidky pro armada,length_of_legitimacy_of_health_check
Kolik casu plati lekarska prohlidka,length_of_legitimacy_of_health_check
Jak Dlouho je platna lekarska prohlidka pro vstup do acr,length_of_legitimacy_of_health_check
Kdy vyprsi platnost lekarska prohlidka pro armada,length_of_legitimacy_of_health_check
Jaka je platnost lekarske prohlidky pro vstup do armadni sluzby,length_of_legitimacy_of_health_check
Pro jak dlouho plati lekarska prohlidka pro prijeti do armada,length_of_legitimacy_of_health_check
podnikat i kdyz slouzim jako vojacka,working_while_serving_enterpreneurship
v poradku kdyz mam zivnost jako vojak,working_while_serving_enterpreneurship
podnikat a slouzit zaroven,working_while_serving_enterpreneurship
zivnosti behem sluzby pro armadu,working_while_serving_enterpreneurship
podnikat,working_while_serving_enterpreneurship
muzu byt zivnostnik v armade,working_while_serving_enterpreneurship
Mohu pokracovat v byznysu  zivnosti behem sluzby,working_while_serving_enterpreneurship
Podnikani nebo zivnost behem sluzby pro ACR.,working_while_serving_enterpreneurship
privydelek behem sluzby v armada zivnost.,working_while_serving_enterpreneurship
muzu mit zivnostak jako vojak,working_while_serving_enterpreneurship
musim si pozastavit zivnost,working_while_serving_enterpreneurship
muzu vlastnit firmu kdyz jsem v armade,working_while_serving_enterpreneurship
muzu jako zivnostnik delat v aktivnich zalohach,working_while_serving_enterpreneurship
mam svoji firmu muzu delat vojaka,working_while_serving_enterpreneurship
co kdyz podnikam a chci do aktivnich zaloh,working_while_serving_enterpreneurship
muzu si privydelavat bokem kdyz jsem v az,working_while_serving_enterpreneurship
muzu byt osvc,working_while_serving_enterpreneurship
muzu s zivnostakem narukovat,working_while_serving_enterpreneurship
co mam delat kdyz delam na sebe,working_while_serving_enterpreneurship
mam zivnostensky list,working_while_serving_enterpreneurship
policajti hasic vojackami v aktivnich zalohach,can_police_firefighters_and_others_become_active_backups
policiste hasicky AZ,can_police_firefighters_and_others_become_active_backups
policajt,can_police_firefighters_and_others_become_active_backups
hasic,can_police_firefighters_and_others_become_active_backups
slouzit v armade i kdyz jsem prislusnikem statni policie nebo profesionalnim hasicem,can_police_firefighters_and_others_become_active_backups
Mohou se stat policiste vojakami v az,can_police_firefighters_and_others_become_active_backups
Jsem hasic mohu vstoupit do zaloh,can_police_firefighters_and_others_become_active_backups
Nevznika nejaky konflikt kdyz jako profesionalni hasic se hlasim do az,can_police_firefighters_and_others_become_active_backups
problem vstoupit do zaloh jako statni policista,can_police_firefighters_and_others_become_active_backups
Mohou se prislusnici statni policie nebo profesionalni hasici stat zalozakama,can_police_firefighters_and_others_become_active_backups
muzu jak policajt byt zalozak,can_police_firefighters_and_others_become_active_backups
muzou hasici do armady,can_police_firefighters_and_others_become_active_backups
jsem celnik je to problem,can_police_firefighters_and_others_become_active_backups
vadi ze delam ve vezenske sluzbe,can_police_firefighters_and_others_become_active_backups
delam mestaka vadi to,can_police_firefighters_and_others_become_active_backups
muzu nastoupit do armady kdyz jsem policista,can_police_firefighters_and_others_become_active_backups
policie cr a armada,can_police_firefighters_and_others_become_active_backups
hasici - muzeme do armady,can_police_firefighters_and_others_become_active_backups
muzu byt vojak kdyz delam u policie,can_police_firefighters_and_others_become_active_backups
muzu do aktivni zalohy kdyz jsem policajt,can_police_firefighters_and_others_become_active_backups
jsem dobrovolny hasic vadi to,can_police_firefighters_and_others_become_active_backups
Jaka jsou vekove omezeni pro armadu,age_limit
Jake jsou vekove hranice pro sluzbu,age_limit
Mohu slouzit i kdyz mi je ctyricet.,age_limit
vek omezeni,age_limit
vek hranice,age_limit
Minimalni vek,age_limit
Jak je sluzbu vekem omezena,age_limit
Jaka je minimalni maximalni vekova hranice pro sluzbu,age_limit
Kolik let musim mit abych se mohl pridat do armada,age_limit
Je nutne byt urciteho veku aby se mohl vstoupit do armada,age_limit
Ktery je minimalni vek pro vstup do armada,age_limit
Je mozne vstoupit do armady kdyz mi neni 18,age_limit
Muze se nekdo starsi nez 30 let pripojit k armade,age_limit
Je limit vek pro vstup do acr nastaven pevne nebo se muze menit,age_limit
Jaky je maximalni vek pro vstup do armady  Ceske republiky,age_limit
Je nutne byt plnoletym aby se dalo prihlasit k armade,age_limit
vekovy limit pro vstup,age_limit
horni limit let vojaka,age_limit
Jsem po plasticke operaci kolene. Mohu se i tak stat vojakem,plastic_surgery_of_the_cruciate_ligament
Jem po operaci kolene. Je to problem pro sluzbu,plastic_surgery_of_the_cruciate_ligament
Mohu slouzit i kdyz jsem po plasticke operaci kolene,plastic_surgery_of_the_cruciate_ligament
plasticke operaci kolene,plastic_surgery_of_the_cruciate_ligament
Mel jsem operaci krizoveho vazu v kolene. Mohu byt i tak prijat,plastic_surgery_of_the_cruciate_ligament
Jsem po plasticke operaci krizoveho vazu kolene. Jake jsou me sance na prijeti,plastic_surgery_of_the_cruciate_ligament
Je to problem ze jsem mel plastickou operaci kolene a chci jit do armady,plastic_surgery_of_the_cruciate_ligament
Je to pro me prekazkou ze jsem mel plastickou operaci kolene pokud se chci prihlasit do armady,plastic_surgery_of_the_cruciate_ligament
Mam kvuli plasticke operaci kolene problem narukovat,plastic_surgery_of_the_cruciate_ligament
Muze byt problem ze jsem prodelal plastickiu operaci krizoveho vazu kolene a chci byt zalozak,plastic_surgery_of_the_cruciate_ligament
Je to pro me prekazkou ze jsem prodelal  plasticke operaci kolene pokud chci vstoupit do armada,plastic_surgery_of_the_cruciate_ligament
Bude mit moje predchozi  plasticka operace kolene dopad na mou schopnost stat se vojakem v aCR,plastic_surgery_of_the_cruciate_ligament
vadi plasticka operace kolene,plastic_surgery_of_the_cruciate_ligament
Mam hyperbilirubinemii mohu se i tak stat vojackou,hyperbilirubinemia
hyperbilirubinemie problem pro sluzbu v armada,hyperbilirubinemia
slouzit jako vojak s hyperbilirubinemii.,hyperbilirubinemia
hyperbilirubinemie,hyperbilirubinemia
hyperbilirubinemie zabranou pro vstup do armada,hyperbilirubinemia
Ma vubec cenu se s diagnozou hyperbilirubinemii uchazet o sluzbu vojaka z povolani,hyperbilirubinemia
Muzu narukovat i kdyz mam hyperbilirubinemii,hyperbilirubinemia
Je mozne byt vojakem s hyperbilirubinemii,hyperbilirubinemia
Lze vstoupit do armada s hyperbilirubinemii,hyperbilirubinemia
Muze mit clovek s hyperbilirubinemii zalozak,hyperbilirubinemia
Je hyperbilirubinemie prekazkou pro vstup do armada,hyperbilirubinemia
Mohu se stat vojakem i kdyz trpim hyperbilirubinemii,hyperbilirubinemia
je hyperbilirubinemie problem,hyperbilirubinemia
UO,university_enrollment
univerzita obrany,university_enrollment
terminy a forma prihlasky ke studiu na uo,university_enrollment
prihlaska na univerzitu obrany,university_enrollment
Jak funguje prihlasovaci proces na UO,university_enrollment
Co musim udelat abyste me vzali na univerzita obrany,university_enrollment
Jak vypada prihlaska na vysokou vojenskou,university_enrollment
Do kdy musim podat prihlasku na UO,university_enrollment
terminy pro prijeti na univerzitu obrany,university_enrollment
Jak se dostanu na univerzitu obrany,university_enrollment
Kam se mam prihlasit abych mohl studovat na univerzite obrany,university_enrollment
Kde najdu informace o prihlaseni na uo,university_enrollment
Co potrebuji udelat abych se mohl prihlasit na univerzitu obrany,university_enrollment
Je mozne se registrovat online na univerzitu obrany,university_enrollment
Existuje nejaky formular ktery musim vyplnit pro prihlaseni na univerzitu obrany,university_enrollment
jak se prihlasim na univerzitu obrany,university_enrollment
kde se muzu prihlasit na uo,university_enrollment
zadna pozice neodpovida mym zkusenostem a vzdelani,education_and_vaccated_positions
Volne pozice nejsou pro me,education_and_vaccated_positions
Zadna z volnych pozic se nehodi k memu profilu. Mam cekat az otevrete neco jineho,education_and_vaccated_positions
kdyz zadna z pozic neodpovida memu vzdelani,education_and_vaccated_positions
chybi volne pozice ktere by byly pro me.,education_and_vaccated_positions
Nenasel jsem pozici ktera by mi vyhovovala. Co ted,education_and_vaccated_positions
Nenasel jsem pozici ktera by odpovidala memu vzdelani a praxi. Co mam delat,education_and_vaccated_positions
Nemam tam zadnou pozici ktera by mi vyhovovala,education_and_vaccated_positions
Nenasel jsem tam zadnou vhodnou volnou pozici,education_and_vaccated_positions
Zadna pozice tam neodpovida mym kvalifikacim a zkusenostem,education_and_vaccated_positions
Nemohu najit zadnou volnou pozici pro kterou bych byl kvalifikovan,education_and_vaccated_positions
Nemohu najit zadnou pozici ktera by odpovidala mym zkusenostem a vzdelani.,education_and_vaccated_positions
zadna volna pozioce pro me,education_and_vaccated_positions
zadna vypsana prace neni pro me budou dalsi,education_and_vaccated_positions
co mam delat kdyz zadna nabizena pozice neni pro me,education_and_vaccated_positions
Mam skoliozu,scoliosis
mohu slouzit i se skoliozou,scoliosis
Co skolioza,scoliosis
skolioza,scoliosis
Jde slouzit i se skoliozou v zadech,scoliosis
problem skolioza,scoliosis
Mohu vstoupit do acr i kdyz mam skoliozu,scoliosis
Mohu slouzit v armade i kdyz mam skoliozu,scoliosis
Muzu do armady kdyz mam skoliozu,scoliosis
Lze narukovat s diagnozou skoliozou,scoliosis
Je mozne slouzit v armade kdyz mam skoliozu,scoliosis
Mam sanci byt prijat do armady kdyz mam skoliozu,scoliosis
Je povoleno slouzit v armade pokud mam skoliozu,scoliosis
Je akceptovatelne mit skoliozu a byt soucasti armady,scoliosis
je skolioza problem,scoliosis
vadi ze mam skoliozu,scoliosis
vadi kdyz mam skoliozu,scoliosis
muzu hulit?,vyskov_psychoactive_substances
Delate testy na drogy,vyskov_psychoactive_substances
Budu testovan na marihuanu,vyskov_psychoactive_substances
vycvik drogy,vyskov_psychoactive_substances
Musim posdtoupit test na pritomnost drog v tele,vyskov_psychoactive_substances
test na drogy,vyskov_psychoactive_substances
test na na psychoaktivni ci navykove latky,vyskov_psychoactive_substances
Testujete vojaky na psychoaktivni latky,vyskov_psychoactive_substances
Testujete nejak nove vojaky na pritomnost navykovych latek v tele,vyskov_psychoactive_substances
Testujou na drogy pri vycviku,vyskov_psychoactive_substances
Davaj testy na drogy,vyskov_psychoactive_substances
Je tam nejakej test na drogy,vyskov_psychoactive_substances
Proverujou lidi na drogy,vyskov_psychoactive_substances
Kontrolujou na drogy,vyskov_psychoactive_substances
delaji se drogove testy,vyskov_psychoactive_substances
musim se nechat testovat na nejake drogy,vyskov_psychoactive_substances
musim absolvovat protidrogove testy,vyskov_psychoactive_substances
zeny v AZ.,women_in_active_backups
v aktivni zalohach slouzit i zeny,women_in_active_backups
Do aktivni zalohy i zeny,women_in_active_backups
A co zeny Ty jsou take v zalohach,women_in_active_backups
byvaji I zeny zalozacky,women_in_active_backups
Jsou do aktivnich zaloh prijimany i zeny,women_in_active_backups
Muzou zeny byt v aktivni zaloze,women_in_active_backups
Jsou zeny zarazeny do aktivni zalohy,women_in_active_backups
Je mozne aby byly zeny v aktivni zaloze,women_in_active_backups
Patri zeny mezi cleny aktivni zalohy,women_in_active_backups
Jsou aktivni zalohy otevrene i pro zeny,women_in_active_backups
psovod,dog_handler
chtel bych se stat psovod,dog_handler
Jak se stanu psovodem,dog_handler
potreba na karieru psovod,dog_handler
moznost psovod,dog_handler
Co musim udelat abych se stal psovodem,dog_handler
Nabizite take volne pozice psovoda,dog_handler
Jak se muzu stat psovodem v aCR,dog_handler
Jak se dostanu k psum v armade,dog_handler
Jak se stat psovod v armadni sluzbe,dog_handler
Co musim udelat abych mohl pracovat jako psovod,dog_handler
jak se stanu psovodem,dog_handler
muzu byt psovod,dog_handler
chci byt v k9 jednotce,dog_handler
Musim jako byvaly vojak zacinat taky ve vyskove,ex_soldiers_and_active_backups
Jak je to s byvalymi profesionalnimi vojaky,ex_soldiers_and_active_backups
Kde zacinaji byvaly profesionalni vojaci svou sluzbu,ex_soldiers_and_active_backups
byvaly vojaci vyskov,ex_soldiers_and_active_backups
byvale vojacky,ex_soldiers_and_active_backups
Je nutne jako byvaly vojak z povolani take podstupovit vycvik,ex_soldiers_and_active_backups
Musi byvali vojaci z povolani zacinat sluzbu v armada ve vyskove,ex_soldiers_and_active_backups
co mam delat jako byvaly vojak z povolani,ex_soldiers_and_active_backups
musim jit na vycvik kdyz jsem byl vojak,ex_soldiers_and_active_backups
byvali vojaci maji nejake vyhody,ex_soldiers_and_active_backups
uz jsem byl v armada co mam delat,ex_soldiers_and_active_backups
funguje to jinak kdyz uz jsem byl jednou v armade,ex_soldiers_and_active_backups
chci do aktivni zalohy jako byvaly vojak,ex_soldiers_and_active_backups
musim na vycvik aktivni zalohy jako byvaly vojak,ex_soldiers_and_active_backups
Jak je to s mobily ve vyskove,vyskov_and_phones
Mohu ve vyskove byt na telefonu,vyskov_and_phones
telefon vyskove,vyskov_and_phones
Jsou ve vyskove povoleny mobilni telefony,vyskov_and_phones
Je pouzivani mobilu ve vyskove nejak omezeno,vyskov_and_phones
do vyskove vzit svuj mobilni telefon Je jeho pouziti tam nejak omezeno,vyskov_and_phones
Muzu mit mobil na vycviku,vyskov_and_phones
Je dovoleno mit mobil na vycviku,vyskov_and_phones
Smim pouzivat mobil behem vycviku,vyskov_and_phones
Muzu si vzit telefon na cviceni,vyskov_and_phones
Je povoleno mit s sebou mobil na cviceni,vyskov_and_phones
Je mozne mit s sebou mobil na vojenskem vycviku,vyskov_and_phones
Mobil na vojenskem vycviku ano nebo ne,vyskov_and_phones
Mohu opakovat lekarskou prohlidku,repeating_health_check
opakovat lekarskou prohlidku,repeating_health_check
Kolikrat mohu jit na zdravotni prohlidku,repeating_health_check
Je mozne jit na lekarskou prohlidku vice nez jednou,repeating_health_check
Kolik pokusu mam na lekarskou prohlidku,repeating_health_check
Pokud neuspeju u lekarske prohlidky mam moznost ji nekdy opakovat,repeating_health_check
opakovani prohlidky u doktora,repeating_health_check
Dostanu druhou prohlidku u doktora pro armada,repeating_health_check
Je mozne absolvovat lekarskou prohlidku znovu pro vstup do armady,repeating_health_check
Mohu se nechat znovu vysetrit pred vstupem do acr,repeating_health_check
Muzu znovu absolvovat lekarskou prohlidku pro vstup do acr,repeating_health_check
Je mozne podstoupit lekarskou prohlidku podruhe pro prijeti do armady,repeating_health_check
Lze absolvovat lekarskou prohlidku pro armadu podruhe,repeating_health_check
muzu znova k doktorovi,repeating_health_check
muzu projit prohlidkou znovu,repeating_health_check
Kdo vojakem ci vojackou v aktivni zaloze,who_is_a_soldier_in_active_backup
Kdo patri k vojakum v az,who_is_a_soldier_in_active_backup
Kdo vsechno se pocita do vojaku v aktivnich zalohach,who_is_a_soldier_in_active_backup
"Koho lze povazovat za ,,vojaka v aktivnich zalohach""",who_is_a_soldier_in_active_backup
Kdo jsou vojaci v AZ,who_is_a_soldier_in_active_backup
Tym vojaku a vojacek v AZ,who_is_a_soldier_in_active_backup
Kdo to je ze je v zaloze vojak,who_is_a_soldier_in_active_backup
Kdo vlastne je ta zaloha vojaku,who_is_a_soldier_in_active_backup
Jak to funguje s temi aktivnima zalohama,who_is_a_soldier_in_active_backup
Jake jsou povinnosti vojaka v zaloze,who_is_a_soldier_in_active_backup
Co by mel umet zalozak,who_is_a_soldier_in_active_backup
Mas pravo na nejake vyhody kdyz jsi zaloha,who_is_a_soldier_in_active_backup
platit univerzitu obrany kdyz se mi nepovede,paying_for_education_in_case_failure_at_the_defense_university
s placenim UO kdyz me vykopnou,paying_for_education_in_case_failure_at_the_defense_university
Placeni univerzity obrany pri neuspechu,paying_for_education_in_case_failure_at_the_defense_university
Jsem povinnen zaplatit studium na univerzite obrany pokud me vyhodi,paying_for_education_in_case_failure_at_the_defense_university
platba studia v pripade neuspechu,paying_for_education_in_case_failure_at_the_defense_university
platit skolne v pripade neuspechu na UO,paying_for_education_in_case_failure_at_the_defense_university
placeni za studium na univerzita obrany v pripade neuspechu,paying_for_education_in_case_failure_at_the_defense_university
Musim platit za univerzitu obrany kdyz nedojdu az do konce,paying_for_education_in_case_failure_at_the_defense_university
Kdyz nedokoncim univerzitu obrany stale musim platit,paying_for_education_in_case_failure_at_the_defense_university
Je potreba zaplatit uo pokud nedostuduji,paying_for_education_in_case_failure_at_the_defense_university
Kdyz neudelam zkousky na univerzite obrany musim platit skolne,paying_for_education_in_case_failure_at_the_defense_university
Platim za univerzitu obrany kdyz nedokoncim zkousky,paying_for_education_in_case_failure_at_the_defense_university
Je nutne platit za univerzitu obrany kdyz nedostuduju zkousky,paying_for_education_in_case_failure_at_the_defense_university
Kdyz neukoncim studium na univerzite stale musim platit,paying_for_education_in_case_failure_at_the_defense_university
Musim platit za univerzitu obrany kdyz neabsolvuji vsechny roky,paying_for_education_in_case_failure_at_the_defense_university
Je potreba zaplatit univerzitu obrany i kdyz nedokoncim cele studium,paying_for_education_in_case_failure_at_the_defense_university
Co se stane s platbami za univerzitu obrany kdyz odejdu drive nez dokoncim,paying_for_education_in_case_failure_at_the_defense_university
Budu muset platit univerzitu obrany kdyz odejdu ze skoly pred dokoncenim,paying_for_education_in_case_failure_at_the_defense_university
v lete na univerzite obrany prazdniny,university_of_defense_vacations
Uci se i v lete,university_of_defense_vacations
Funguje univerzita obrany i v lete,university_of_defense_vacations
Musim na univerzitu obrany chodit i v lete,university_of_defense_vacations
Jak je to se studiem na univerzite obrany v lete,university_of_defense_vacations
Ma univerzita obrany letni prazdniny,university_of_defense_vacations
Vyucuje se na uo i pres letni prazdniny,university_of_defense_vacations
Je letni prazdninova pauza na univerzite obrany,university_of_defense_vacations
univerzita obrany ma v lete dovolenou,university_of_defense_vacations
Maji letni prazdniny na univerzite obrany,university_of_defense_vacations
Byva na univerzite obrany volno v lete,university_of_defense_vacations
Je v lete na uo volno pres leto,university_of_defense_vacations
je na univerzite obrany pauza pres leto,university_of_defense_vacations
byvaji normalne prazdniny na UO,university_of_defense_vacations
Bohuzel mam dedicnou migrenu mohu se i tak stat vojakem,heritable_migraine
dedicna migrena,heritable_migraine
Mohu slouzit i s dedicnou migrenu,heritable_migraine
Jak jsou sance na prijeti vojacky s dedicnou migrenu,heritable_migraine
Mohu bojovat i s migrenou,heritable_migraine
Trpim migrenou mam sanci slouzit jako vojak z povolani,heritable_migraine
Lze narukovat s dedicnou migrenou,heritable_migraine
Je mozne slouzit v armada kdyz mam dedicnou migrenu,heritable_migraine
Muzes byt v armade kdyz mas dedicnou migrenu,heritable_migraine
Da se narukovat kdyz trpim migrenama,heritable_migraine
Je povoleno slouzit v armada s migrenou,heritable_migraine
Muzu se prihlasit do armada kdyz trpim dedicnou migrenou,heritable_migraine
co kdyz mivam migrenu,heritable_migraine
mozkova obrna,cerebral_palsy
Mohu slouzi i kdyz jsem po mozkove obrne,cerebral_palsy
Jak je to se zajemci kteri prodelali mozkovou obrnu,cerebral_palsy
Je mozkova obrna prekazkou pro vstup,cerebral_palsy
mozkova obrna a sluzba v armade,cerebral_palsy
se stat vojackou i kdyz jsem prodelala mozkovou obrnu,cerebral_palsy
Mam po obrne. Muzu slouzit v AZ,cerebral_palsy
Je mozne slouzit v armade kdyz mam mozkovou obrnu,cerebral_palsy
Muzes byt v armade kdyz mas po mozkovou obrnu,cerebral_palsy
Da se narukovat kdyz trpim mozkovou obrnu,cerebral_palsy
Je povoleno slouzit v armade s mozkovou obrnou,cerebral_palsy
Muzu se prihlasit do armada kdyz trpim mozkovou obrnou,cerebral_palsy
co kdyz mam mozkovou obrnu,cerebral_palsy
Muzu slouzit armada s ekzemem,psoriasis_and_eczema
Mohu slouzit v armada s exzem,psoriasis_and_eczema
Jak je to s koznimi nemocemi,psoriasis_and_eczema
ziji s ekzem,psoriasis_and_eczema
sluzba s exemem,psoriasis_and_eczema
Mohu se stat vojackou i kdyz trpim lupenkou,psoriasis_and_eczema
lupenka problem,psoriasis_and_eczema
Lze narukovat s ekzemem,psoriasis_and_eczema
Je mozne slouzit kdyz mam ekzem,psoriasis_and_eczema
Muzes byt v acr kdyz mas ekzem,psoriasis_and_eczema
Da se narukovat kdyz trpim ekzemem,psoriasis_and_eczema
Je povoleno slouzit v armade s ekzemem,psoriasis_and_eczema
Muzu se prihlasit do armadyem kdyz trpim ekzem,psoriasis_and_eczema
co kdyz mam ekzem,psoriasis_and_eczema
Jak se armada diva na stav zubu u uchazecu,teeth
zuby,teeth
Musim mit dobre zuby,teeth
dulezite pro prijeti zdravy chrup,teeth
spatne dasne,teeth
vypadavaji mi zuby,teeth
mam blbe zuby,teeth
jsou nejake naroky na zuby,teeth
mam spatne zuby,teeth
mam problemy se zubama,teeth
jake musim mit zuby,teeth
mam spatny zuby,teeth
podminky na zuby,teeth
podminky na zuby jsou,teeth
Je krohnova nemoc problem pro sluzbu v armadu,crohn_illness
krohnovu nemoc,crohn_illness
Je mozne slouzit i kdyz trpim krohnem,crohn_illness
kron a sluzba v armada,crohn_illness
Je crohn vstupni prekazkou,crohn_illness
Mohu se i se zanetem strev dostat do armada,crohn_illness
Lze narukovat s krohnovu nemoc,crohn_illness
Je mozne slouzit v armada kdyz mam krohnovu nemoc,crohn_illness
Muzes byt v armada kdyz mas krohnovu nemoc,crohn_illness
Da se narukovat kdyz trpim krohnovu nemoc,crohn_illness
Je povoleno slouzit v armada s onemocnenim tenkeho streva,crohn_illness
Muzu se prihlasit do armada kdyz trpim onemocnenim tenkeho streva,crohn_illness
co kdyz mam krohnovu nemoc,crohn_illness
mam krohnovu nemoc,crohn_illness
streva nemoc,colon_inflammation
Jak je to s onemocnenim strev a armada,colon_inflammation
Mohu se stat vojakem i kdyz trpim se strevami,colon_inflammation
Je problem onemocneni strev,colon_inflammation
nemoc ve strevech a sluzba,colon_inflammation
Onemocneni strev predstavuje prekazku k prijeti do sluzebniho pomeru,colon_inflammation
Lze narukovat se zanetem zlusteho streva,colon_inflammation
Je mozne slouzit v armada kdyz mam zanet tlusteho streva,colon_inflammation
Muzes byt v armada kdyz mas problemy s tlustym strevem,colon_inflammation
Da se narukovat kdyz trpim zanetem tlusteho streva,colon_inflammation
Je povoleno slouzit v armada se zanetem tlusteho streva,colon_inflammation
Muzu se prihlasit do armada kdyz trpim zanetel tlusteho streva,colon_inflammation
co kdyz mam zanet tlusteho streva,colon_inflammation
bezlepkovou dietu,gluten_free
s bezlepkovou dieta,gluten_free
Mohu byt vojakem jako nekdo na bezlepkove dieta,gluten_free
bezlepkova dieta,gluten_free
slouzit s bezlepkovou dieta,gluten_free
jsem celiak,gluten_free
se stravovat bezlepkovou dieta jako vojacka,gluten_free
slouzit jako vojak s rezimem bezlepkove dieta,gluten_free
Prijimate take uchazece s rezimem bezlepkove dieta,gluten_free
Lze narukovat s celiakii,gluten_free
Je mozne slouzit v armada kdyz jsem bezlepkovou dietu,gluten_free
